scenario,year,housing_adjusted,proj,NafaNum,nafa,arab_female_0,arab_female_5,arab_female_10,arab_female_15,arab_female_20,arab_female_25,arab_female_30,arab_female_35,arab_female_40,arab_female_45,arab_female_50,arab_female_55,arab_female_60,arab_female_65,arab_female_70,arab_female_75,arab_female_80,arab_female Total_,arab_male_0,arab_male_5,arab_male_10,arab_male_15,arab_male_20,arab_male_25,arab_male_30,arab_male_35,arab_male_40,arab_male_45,arab_male_50,arab_male_55,arab_male_60,arab_male_65,arab_male_70,arab_male_75,arab_male_80,arab_male Total_,arab Total,haredi_female_0,haredi_female_5,haredi_female_10,haredi_female_15,haredi_female_20,haredi_female_25,haredi_female_30,haredi_female_35,haredi_female_40,haredi_female_45,haredi_female_50,haredi_female_55,haredi_female_60,haredi_female_65,haredi_female_70,haredi_female_75,haredi_female_80,haredi_female Total_,haredi_male_0,haredi_male_5,haredi_male_10,haredi_male_15,haredi_male_20,haredi_male_25,haredi_male_30,haredi_male_35,haredi_male_40,haredi_male_45,haredi_male_50,haredi_male_55,haredi_male_60,haredi_male_65,haredi_male_70,haredi_male_75,haredi_male_80,haredi_male Total_,haredi Total,jew_not_haredi_female_0,jew_not_haredi_female_5,jew_not_haredi_female_10,jew_not_haredi_female_15,jew_not_haredi_female_20,jew_not_haredi_female_25,jew_not_haredi_female_30,jew_not_haredi_female_35,jew_not_haredi_female_40,jew_not_haredi_female_45,jew_not_haredi_female_50,jew_not_haredi_female_55,jew_not_haredi_female_60,jew_not_haredi_female_65,jew_not_haredi_female_70,jew_not_haredi_female_75,jew_not_haredi_female_80,jew_not_haredi_female Total_,jew_not_haredi_male_0,jew_not_haredi_male_5,jew_not_haredi_male_10,jew_not_haredi_male_15,jew_not_haredi_male_20,jew_not_haredi_male_25,jew_not_haredi_male_30,jew_not_haredi_male_35,jew_not_haredi_male_40,jew_not_haredi_male_45,jew_not_haredi_male_50,jew_not_haredi_male_55,jew_not_haredi_male_60,jew_not_haredi_male_65,jew_not_haredi_male_70,jew_not_haredi_male_75,jew_not_haredi_male_80,jew_not_haredi_male Total_,jew_not_haredi Total,total
high_housing,2020,housing,high,11,Rehovot Nafa,46.25698047,38.67445384,47.67386595,57.21533258,74.57678545,38.29449337,35.06371617,30.94821085,34.86207593,33.12411847,13.50966606,7.668539015,5.53653629,16.40793714,4.237955996,3.888902042,4.281257983,492.2208276,57.13317127,32.89606198,47.39863366,36.76594178,41.80542628,60.44722603,43.31936057,45.48339581,79.69525918,60.42590379,33.2722756,9.83320271,8.461991916,13.15325977,0.55536858,8.509819802,5.879078158,585.0353769,1077.256205,2491.997249,1780.45968,1477.388743,1466.99251,956.6517237,900.6187503,751.89702,651.875242,649.5290731,452.9958256,248.9977567,276.6982132,284.0564324,186.6852062,142.6671214,75.43944583,56.56230314,12851.51229,2645.457942,1879.72023,1553.292593,1536.862833,993.8390697,923.8547836,756.5219764,651.0068475,645.1236457,446.9812014,243.0095492,261.5747172,259.1302793,168.7075881,125.6769627,63.05128349,38.12060233,13191.9321,26043.4444,23290.07564,24789.24622,22378.79725,20514.67525,18366.55489,17490.57026,18210.38038,20235.65923,21610.74251,20962.18943,16680.84117,15085.46309,15883.33513,16914.83346,15832.06873,6878.456428,12890.45423,308014.3433,23960.25312,25560.46118,23308.57034,21159.13141,19155.32479,17803.38616,18016.93873,19206.21377,21053.53758,20356.25183,15897.0464,13922.69171,13801.52946,14770.03436,14506.81684,5956.802101,8849.625895,297284.6157,605298.959,632419.6596
high_housing,2020,housing,high,12,Ashkelon Nafa,46.49386969,62.35010169,39.92623335,38.70264599,53.79634303,59.18201254,26.69363344,33.64053767,22.59770983,24.35787025,20.31353122,17.57760844,15.07169438,9.254597006,0.697182969,4.233700295,4.701254889,479.5905267,62.41914135,72.4422063,45.88971408,105.6772868,59.69031449,48.28529262,77.03844581,70.20220702,111.0230889,87.44972765,45.33511824,44.64716802,37.89373263,10.86986103,4.244983255,4.265669251,2,889.3739574,1368.964484,8094.938424,6352.465633,4168.076805,4421.862467,3792.388947,2922.206167,2562.456257,1750.101189,1911.66908,1554.026131,813.7544038,881.5521836,845.5017181,426.2580105,290.8994466,174.0460277,115.578737,41077.78163,8596.467927,6704.17088,4382.304293,4628.846796,3967.762578,2998.3213,2592.531288,1751.897167,1903.030913,1535.260725,792.773944,839.3153717,777.8507299,385.9165253,256.5323034,146.5581673,83.90755068,42343.44846,83421.23009,19462.02637,19762.5479,17760.25234,15874.05498,15183.94483,15284.44606,15933.94703,16056.22518,14452.83983,14089.65661,13696.81477,13612.70822,13875.89294,12719.28893,12132.09508,6128.413777,12745.73869,248770.8935,20801.75568,20615.32171,18489.48546,15168.371,16531.84613,15197.95942,15917.29172,16006.85084,14159.53884,13473.73556,12580.93786,12891.20029,12546.60042,11492.91271,10035.51158,4861.709937,8400.117249,239171.1464,487942.04,572732.2345
high_housing,2020,housing,high,13,Beer Sheva Nafa,24766.57898,20149.3986,17225.82244,17406.71315,15309.67248,11121.99546,8469.004569,6669.742179,6154.820377,5887.972663,3776.581009,2765.675156,1961.036499,1396.538271,955.622478,689.8223656,623.0262323,145330.0229,26019.01237,21573.55235,18069.29502,18346.66652,15585.79793,12015.06248,8354.018809,6425.284969,5894.481359,5013.540949,3540.045762,2396.087725,1521.371457,980.558449,608.2218068,567.6805015,398.8213781,147309.4998,292639.5227,5373.118927,4255.482363,2738.582288,2965.912898,2725.421449,2047.308116,1717.292752,1173.033917,1278.40716,1033.631028,545.3005667,589.0960608,559.7621578,278.6136223,191.5383634,115.0425426,75.45301158,27662.99722,5702.807416,4487.261849,2876.202327,3109.402565,2847.328564,2099.034767,1731.840188,1178.775027,1271.783032,1020.024039,529.9958394,560.6084852,515.7734385,251.6910242,167.8962153,96.03322831,54.36380034,28500.8218,56163.81903,18106.05956,17576.59615,15990.42634,14628.72772,14596.29978,15289.79289,15214.91102,14464.10123,13254.34195,12822.42937,12140.80525,11745.14864,11871.35002,10882.58319,9880.682353,4857.123772,9386.448046,222707.8273,19018.43709,18754.88142,16850.15114,14703.48162,16111.89245,15584.72873,15921.45117,14967.38193,12880.64595,12542.14002,11684.50309,11252.86886,10982.4781,10060.17502,7791.163801,3845.811606,6115.101204,219067.2932,441775.1205,790578.4623
high_housing,2020,housing,high,14,Petah Tikvah Nafa,2178.487261,1876.10911,1816.234571,2102.455373,1929.979106,1728.892046,1245.568404,1026.956336,1077.025487,1049.992055,876.7322462,717.0265265,520.7918808,350.4219822,275.0966106,176.7376989,153.3530994,19101.85979,2204.45803,2000.950364,1950.4074,2243.129812,2114.934438,1872.765374,1284.0085,1045.49052,1145.892829,1189.17527,989.1943607,809.4677417,530.1505234,341.5731939,200.1233296,149.4556148,126.9072498,20198.08455,39299.94434,9100.676177,6235.039944,5140.275851,5121.007396,3458.583814,3213.22411,2693.21323,2325.172572,2296.261603,1592.209419,874.3289989,960.9206904,977.8407972,668.5293882,497.2495744,267.4917185,197.2275019,45619.25279,9657.697514,6581.835493,5400.796306,5361.887386,3612.663771,3298.21374,2722.781549,2332.419864,2289.424529,1575.797947,856.4230001,920.1543058,900.7330428,599.3743391,435.4666084,221.7121048,134.1201654,46901.50166,92520.75445,23747.67495,28388.72356,26291.51487,22101.8218,18138.81889,15861.51321,18522.3008,23306.53644,24908.18597,23967.3744,18863.27491,15979.38197,16259.0126,18687.88464,18227.67776,8536.105744,15586.00596,337373.8085,24837.15566,29302.95211,27127.08533,22564.45083,18833.56249,15602.85864,17091.65278,21009.07645,23981.79233,23247.03813,18319.07407,15446.98677,14258.41516,16281.65507,16210.41708,7343.6156,10831.67809,322289.4666,659663.2751,791483.9739
high_housing,2020,housing,high,15,Tel Aviv District,1178.17127,1083.983054,867.6079633,896.3236388,1743.973358,740.3045075,1101.069364,755.5205223,652.7360959,575.7342151,460.4693269,459.7040444,341.3723215,255.0766225,159.3789971,89.84550252,53.64325275,11414.91406,1206.652865,1115.521317,932.74484,909.2524457,1351.42852,968.5358741,1169.971722,1038.406697,1005.462419,812.6243254,592.3519764,586.4660391,312.8117922,229.2883239,115.6802468,68.88735937,72.90025743,12488.98702,23903.90108,20125.89771,15710.69633,13336.27945,12215.23821,10094.80608,8429.39225,5430.983577,4557.629517,3823.999028,3598.40808,2948.47589,2720.200408,2410.299117,2711.268804,1687.671354,951.0735983,1048.034383,111800.3538,21370.87208,16585.79881,14019.11982,12802.54458,10539.72446,8634.45502,5479.537348,4574.535169,3810.79934,3560.039053,2881.77508,2603.371086,2222.188388,2442.197383,1477.756332,793.9885276,743.3515646,114542.054,226342.4078,41757.2237,39757.23679,33669.4479,28551.07996,30763.71486,41667.86428,52665.58554,52877.57254,45250.91443,41531.16125,31821.38899,29706.06406,31119.8216,33898.59116,35240.3815,18451.01628,38198.6345,626927.6994,43878.30592,41964.32463,35592.92036,31984.00042,29739.59719,41193.20538,54018.63356,53645.01773,45689.66723,41254.61315,30684.27896,26972.01278,26229.10818,28001.9147,28266.78466,13821.85011,24317.53975,597253.7747,1224181.474,1474427.783
high_housing,2020,housing,high,16,Yehuda and Shomron,30,20,13,17,132,7,37,14,12,7,2,3,6,1,2,1,9,313,15,13,27,47,319,51,77,9,23,9,9,7,6,1,6,3,0,622,935,17371.05836,15669.9788,12906.82753,10211.78158,6875.483887,5112.150038,4924.30567,4662.61278,3778.698626,2382.410629,1408.779142,1155.007623,546.5914045,466.9655746,321.1044542,148.1589767,175.8979747,88117.81306,18448.89456,16539.64318,13568.13442,10714.85972,7218.820188,5260.945246,4981.514127,4681.906442,3767.407005,2356.316407,1377.882409,1105.645606,503.304613,419.7278827,279.4514019,122.26646,120.9237385,91467.64341,179585.4565,16025.81851,16992.95626,15611.24077,10800.24845,10743.53876,8897.988929,9222.992758,8762.930586,8018.327837,6994.779461,5694.785166,5093.878209,5169.871405,3962.835468,3230.825706,1295.377104,1879.010516,138397.4059,16376.28355,18436.22536,16630.97293,9160.067388,12222.49117,8167.446218,8666.201178,8654.710799,7861.014255,7300.419388,5975.926371,5102.200205,5158.925246,4367.40126,3196.812159,1360.682207,1553.511408,140191.2911,278588.697,459109.1535
high_housing,2025,housing,high,1,Tzfat Nafa,752.3911437,610.6797042,638.7363067,566.0455802,618.5613713,804.3048184,601.2730019,458.0885286,455.843701,523.2907171,359.6272061,390.3461234,359.1289714,211.8123066,182.7129389,94.33952469,149.3304675,7776.512412,810.4925271,680.6166475,613.6564898,589.6149563,678.3042107,657.8418009,577.6605609,449.4729224,461.9861331,495.8928712,440.5009674,352.9029256,336.3470201,240.9007032,137.5274165,92.17189533,94.56920938,7710.459257,15486.97167,3383.401382,2319.111946,1688.084141,1292.266552,1471.062161,1130.449299,896.1135997,781.1087432,406.8574796,325.0555152,388.0054904,264.501551,331.6678843,286.3626524,114.3460204,57.85741315,47.82555686,15184.07739,3592.056356,2462.6461,1783.257349,1358.186602,1537.891454,1175.715715,917.2086886,787.0786222,406.8295096,323.853073,382.438117,257.338871,313.5761887,259.8323472,100.8378401,50.34804551,36.30164209,15745.39652,30929.47391,3887.87421,3495.724523,3551.635129,3631.319126,3226.338272,2800.346411,2587.159846,2535.494872,2486.557542,2594.66739,2397.927613,2412.460836,2205.296069,2300.43363,2130.505948,1743.089591,1812.234753,45799.06576,4119.227536,3776.418547,3768.667526,3735.04508,3204.308761,2932.478604,2638.2877,2773.354859,2459.690381,2452.495223,2249.732627,2324.749684,2071.855747,2250.964247,2151.967838,1529.1572,1391.269364,45829.67092,91628.73669,138045.1823
high_housing,2025,housing,high,2,Jerusalem District,25383.74043,21818.07747,20991.67147,20283.3447,20202.4662,18421.79945,15359.31454,12164.20877,10878.73107,10651.70176,9284.010226,7449.73567,6487.836072,4736.28036,3126.911058,2340.258336,2274.728254,211854.8158,26943.25446,23567.35467,22748.68843,21138.17384,21418.14714,18529.61598,15681.51788,11815.18804,10579.0787,10271.07345,8932.351506,7035.575832,5958.534347,4024.363035,2661.699891,2013.408633,1643.873524,214961.8994,426816.7152,44096.52262,32119.74468,24032.49198,20754.89166,17731.762,14432.25717,13236.93937,8925.357799,7480.263315,5678.096685,4673.38591,4772.8792,4044.828833,4048.656936,2397.397465,2075.576729,1903.760312,212404.8127,46826.5712,34102.30688,25366.96732,21782.71517,18506.48444,15044.27247,13596.63292,9025.341922,7504.643563,5653.342938,4611.096986,4639.195119,3832.383126,3679.653318,2108.095965,1753.93411,1403.866533,219437.504,431842.3167,23035.62986,18686.0168,20525.19152,18124.96674,17060.8857,17813.47247,12811.01803,15359.72217,14643.69771,12696.73999,12306.85272,9989.890726,10346.72793,9902.717311,11150.26043,10047.05063,13522.56456,248023.4053,24471.51997,19479.79629,21598.14429,18860.88484,17522.6113,15824.45429,14793.82121,15369.78685,14839.12385,12396.18807,11526.8377,9528.76312,9352.627596,9433.512418,9679.601002,7966.143807,9301.462196,241945.2788,489968.6841,1348627.716
high_housing,2025,housing,high,3,Kinneret Nafa,1651.49393,1480.03356,1438.290451,1323.662119,1595.081867,1559.532622,1647.603771,1207.659044,1118.290525,1121.506947,1005.542477,947.211763,781.0639106,599.8914173,497.4779966,270.1773058,326.3527796,18570.87249,1765.580496,1502.900102,1492.727418,1399.60106,1572.772599,1771.560694,1776.301105,1505.720563,1318.011892,1238.306449,1017.247315,888.0269386,860.354087,637.3804768,437.478936,230.904652,278.8737767,19693.74856,38264.62105,1941.370417,1340.827113,967.5688837,746.4033878,828.9191181,590.3628568,429.6445027,389.9335994,198.8926463,152.8191808,182.4103895,122.9165694,154.4601873,135.6007739,53.97749797,27.85893629,23.86454658,8287.830607,2060.397799,1424.453386,1020.30166,783.5368418,866.371586,614.5981065,437.3441858,392.3678074,199.4654468,151.7797464,179.9956097,119.5555598,145.9054342,122.1607362,47.77214806,23.94486774,18.13620636,8608.087128,16895.91773,3057.067563,2819.033243,2776.039349,2593.766289,2339.248636,1913.914505,2055.857847,1845.817283,2057.119561,2131.820647,1902.979009,1796.107239,1760.571873,1852.725462,1832.051208,1543.345395,1547.32935,35824.79446,3235.136604,3068.919124,2862.451882,2881.935747,2649.431589,1998.037325,2194.857478,2084.189772,2047.889394,2164.277603,1926.485429,1768.346865,1683.583529,1773.403755,1684.254591,1287.557438,1157.591763,36468.34989,72293.14435,127453.6831
high_housing,2025,housing,high,4,Izrael Nafa,15361.60053,13572.94776,13182.20111,12497.66847,14530.16223,12943.98437,12553.17533,9387.103816,8128.59824,8895.266863,8112.680334,7351.560476,6503.56521,4730.81449,3528.568327,1945.960777,2597.960913,155823.8193,16289.32926,14446.89217,13940.38414,13271.83009,14949.12819,14067.46052,13205.20854,10195.1168,7879.187547,9076.557001,8432.484793,7416.428532,6252.213308,4382.585187,3308.658136,1693.838652,2005.428254,160812.7311,316636.5504,2760.54856,1936.363125,1404.12739,1067.381466,1121.277413,818.9121133,660.9836482,622.9916332,303.1779245,233.6965151,279.4055935,188.405696,239.6240062,209.1038755,85.73080641,43.44638816,35.32598245,12010.50214,2931.233699,2058.677274,1483.335575,1120.198846,1175.586988,852.4159401,674.1352152,625.4470389,299.9750357,231.1323732,273.8794952,181.4362249,225.1293856,189.0563383,74.68661828,37.7303713,27.58089949,12461.63732,24472.13946,10354.10226,9433.622277,9245.361822,8882.05572,7366.137909,6432.692779,6887.459034,6936.741879,7377.470656,7848.97737,7596.822424,6412.218225,6123.921716,6419.796618,6124.746778,5470.724032,5386.339059,124299.1906,10990.64274,10282.35324,9897.571124,9636.890483,7972.388967,6537.092594,6829.221633,7043.304473,7140.822114,7086.022874,6899.235668,6141.694847,5495.300753,5630.449,5385.993935,4471.400449,3787.828924,121228.2138,245527.4044,586636.0942
high_housing,2025,housing,high,5,Acco Nafa,22535.71872,19076.70504,19262.96141,18945.59162,21584.09362,19364.97265,19206.29452,14958.02071,13309.15657,13762.53477,12909.97519,11166.88311,9918.528487,6847.467868,5306.444051,2641.217425,3767.401226,234563.967,23964.20381,20924.4797,20132.18138,19967.3197,22481.767,20335.07526,20166.75227,15346.22516,13322.06754,13832.00197,12986.6021,11687.23008,9595.7359,6714.243235,4883.20108,2344.829958,3019.389663,241703.3058,476267.2728,966.8736526,662.6607425,487.8322328,382.8642195,400.0064093,302.1596869,259.2739181,240.7902822,128.1110756,98.25737521,108.7935706,76.72110369,96.2374874,87.34060102,38.01466599,18.32977019,13.91027438,4368.177068,1026.100903,706.3149759,514.6227656,400.5562479,414.0306901,300.2081573,259.7957954,238.4946969,128.3923925,98.35750887,108.162519,72.20671509,87.71677732,76.13931358,33.529113,17.04467441,10.22422311,4491.897469,8860.074537,8775.04789,8011.149871,8612.311434,8443.328729,7022.366729,5862.787542,6014.717056,6615.867403,7026.968553,7858.159319,7582.623059,6607.471341,6526.013585,6910.632933,6499.784526,5633.942771,5537.200419,119540.3732,9314.209988,8433.363981,9070.961253,8919.193364,7582.049361,6381.37065,6073.250099,6739.061104,6810.725758,7313.156305,7126.49547,6324.721835,5662.780735,5969.364742,5874.243614,4861.94746,3656.785634,116113.6814,235654.0545,720781.4018
high_housing,2025,housing,high,6,Golan Nafa,1086.860679,940.3931072,1132.891818,1251.275024,1099.045973,1127.159901,1044.583795,856.414463,871.1192803,1085.158645,1061.620274,640.705663,594.5491413,416.8804065,324.5751083,280.8228579,232.9245446,14046.98068,1153.247481,1082.569686,1162.097525,1303.105719,1329.680711,1153.60824,1029.357183,859.6413522,908.5569392,1036.366232,1103.222701,721.3417326,593.0002603,417.7314183,292.6948945,249.8834138,191.8768603,14587.98235,28634.96303,44.61172368,32.41079216,23.09480582,16.1780214,14.79505983,11.49037811,14.2018441,12.50245363,7.266062528,4.7776669,4.260419537,2.893194342,4.255928261,3.468203319,1.309760824,0.450341785,0.473663693,198.4403199,47.04035431,35.48201807,23.58684552,17.5348675,16.51695048,12.24301551,14.18992276,11.80553661,6.464321365,5.4069682,4.565676033,3.115689921,4.068038001,3.281201944,1.214305951,0.540816286,0.663596048,207.7201245,406.1604444,1217.543235,1359.034868,1395.712535,1237.918417,1006.650104,623.1342965,748.2992356,793.9035305,902.3896367,831.1483111,671.3553492,553.0885452,544.5428371,573.7186592,558.3577445,310.1121279,184.4343152,13511.34375,1288.461991,1427.682452,1462.680494,1297.598569,1457.019349,778.0483717,730.7026677,807.661133,844.3119659,830.3017525,629.1537002,551.6922566,517.9394372,498.0522567,545.5620101,349.5846441,155.0548575,14171.50791,27682.85166,56723.97513
high_housing,2025,housing,high,7,Haifa Nafa,3505.24505,2629.639758,2745.40635,2486.765618,2838.240674,3724.441363,2973.882508,2962.0047,2447.56798,2357.160731,2236.608029,1994.360975,1834.887375,1369.345613,1127.820823,609.4543049,802.6351241,38645.46697,3701.550909,2934.247964,2836.204621,2952.515527,3016.426407,3594.958708,3144.303345,2772.105572,2412.181465,2471.712653,2261.984701,1958.440998,1769.930424,1379.744614,1024.569091,524.9645647,629.3371185,39385.17868,78030.64566,5118.554327,3661.965713,3558.912413,2642.487484,1961.630252,1627.037789,1209.667456,1328.745434,805.6431557,797.3165916,630.8550403,412.1257992,257.6505282,496.3988116,348.9289518,142.3602002,180.2389052,25180.51885,5431.960887,3882.482242,3757.53127,2780.48083,2050.255709,1671.733427,1223.144806,1332.127544,796.9754187,788.4859461,618.9423994,397.1145448,235.333468,448.7230066,309.9652095,121.4274871,135.4909151,25982.17511,51162.69396,18805.29855,15905.59254,15218.75651,14226.3455,14117.40684,13821.86611,14894.21032,15513.20549,16225.18461,15639.90227,15600.89168,13922.57977,14403.501,15468.03413,16663.4767,17421.82531,18275.50599,266123.5833,19934.0015,16594.29534,16082.97331,14928.50713,14600.01582,14451.80314,14768.91983,15712.09521,16570.05379,15257.02318,14373.90983,12229.69652,11851.54124,12859.12226,12967.62044,13768.74506,11739.92224,248690.2458,514813.8292,644007.1688
high_housing,2025,housing,high,8,Hadera Nafa,11216.63605,9827.619558,9678.963546,9836.74692,10785.94753,9503.788105,8499.188894,6756.810824,5768.635774,6122.22073,5676.874285,4774.469305,4324.594644,2964.149415,2163.608362,1277.334998,1466.039483,110643.6284,11922.20418,10487.25535,9997.618189,10054.41362,11277.23849,10134.89728,8903.516586,6582.39227,6105.148544,6250.069322,6111.528521,5186.175201,4261.726183,2902.008564,1905.568721,964.7624043,1123.136178,114169.6596,224813.288,2372.431878,1795.62068,1606.761793,1153.539546,809.8889874,625.9199898,514.3337946,613.9608884,382.6631794,348.8209637,260.7267724,169.5066874,101.492898,196.2131446,140.3971468,57.15880846,73.69703351,11223.13419,2519.488363,1905.925843,1691.370633,1212.276841,846.6112769,650.1006607,524.0345252,617.7890566,380.1447454,346.4667772,256.0391912,161.5817207,94.60496698,178.5855585,124.5307849,48.99585464,53.56980084,11612.1166,22835.25079,11769.70284,11978.277,12143.98855,10708.40368,8559.579016,6681.375823,7756.877515,9353.900882,10077.36599,9969.952462,9375.207054,7280.176472,6432.615897,6130.078495,5577.865186,4762.671998,4466.144174,143024.183,12497.3785,12918.7736,12823.75928,11220.98957,8713.414218,7082.702026,7603.515655,8564.843226,9716.481943,9231.052077,8531.410992,7041.543389,5971.363748,5741.15134,4918.089944,4223.763926,3233.418352,140033.6518,283057.8348,530706.3736
high_housing,2025,housing,high,9,Sharon Nafa,6575.118354,5016.968137,4860.141135,4864.007654,5236.118133,4794.903713,4426.162851,3484.228585,2805.399526,2950.28433,2864.553043,2432.434209,2423.277482,1678.635501,1228.248085,701.1383126,863.9030516,57205.5221,6986.182479,5338.551148,5078.814049,5102.016758,5579.569085,5175.016807,4423.256071,3669.152159,2981.409397,3175.611867,3047.177864,2563.432158,2294.383591,1551.222836,952.2348561,633.4756764,597.1145824,59148.62138,116354.1435,3724.696822,2702.257772,1899.835288,1573.163671,1565.843403,1067.523351,1070.023281,885.1381135,765.1416412,741.0711479,519.7328092,301.7369044,339.2700485,357.1759198,242.6027085,174.4735222,135.7108155,18065.39722,3954.933126,2865.41307,2004.430971,1647.036884,1631.465209,1106.073802,1090.836057,891.3125871,763.0763721,734.1385503,512.7672279,288.1967865,314.5047409,323.0617322,217.0825284,155.0030003,109.4219423,18608.75459,36674.15181,14448.82668,12745.10494,14441.61998,14456.40698,11649.55378,9686.924326,9994.015802,10806.98234,12168.21814,13236.03135,13222.12139,11048.6288,9710.694608,9657.221128,9892.559078,9472.671105,10214.34414,196851.9246,15332.35914,13359.75665,15537.37064,15054.8743,12648.7978,10019.52664,10034.5601,10551.18383,11303.14636,12462.06919,12937.65823,10519.8952,9397.972054,8597.60467,8687.846922,7981.264445,7464.701476,191890.5876,388742.5122,541770.8075
high_housing,2025,housing,high,10,Ramleh Nafa,2574.917566,2525.600767,2525.510203,2217.585637,2199.515216,1972.803174,1566.327604,1323.329319,1049.639552,1177.829866,987.9092098,850.5629805,687.4023159,457.0202627,361.3155012,254.4330107,244.265471,22975.96766,2759.788164,2712.828743,2473.489037,2238.441237,2279.409551,2048.071144,1799.371169,1396.49158,1195.983756,1240.767324,1114.734048,977.3067258,667.504647,461.1115525,311.0073029,162.2463454,180.2382797,24018.7906,46994.75826,2895.796138,2068.419983,1376.094168,1105.199574,1069.132808,790.8403606,855.4116326,697.1165904,560.055464,492.4134588,334.9826114,194.6492868,211.9523196,215.9909377,142.8456201,102.7252135,74.63075542,13188.25692,3072.227501,2191.123374,1453.957934,1162.302789,1116.907202,818.9443597,875.6524911,704.0830473,561.7852278,491.0469417,330.4894011,185.7976859,196.7958686,194.2356234,126.3989557,86.38366894,56.2249647,13624.35704,26812.61396,12924.39317,11688.14377,13616.63484,13114.63313,10580.89025,8037.794871,8559.283994,8943.48185,9708.417368,10399.82529,10883.13004,8926.221934,7240.777902,6505.089909,5719.038877,4747.974039,4732.107805,156327.839,13688.83027,12474.03999,14469.70285,13587.3426,11358.13929,8693.258867,8626.700215,8593.998334,9180.992973,9841.545838,10680.27827,8621.533009,7457.23759,6493.202689,5587.480648,4105.768907,3542.852505,157002.9048,313330.7439,387138.1161
high_housing,2025,housing,high,11,Rehovot Nafa,64.24955351,42.56279227,34.93000115,37.58661919,64.89484287,57.22536487,46.5275289,36.21227781,29.79297357,30.55921881,24.55741711,17.25402613,5.951654207,5.094396283,13.72313072,3.21037461,5.580624234,519.9127963,68.60817716,51.57800916,30.8715425,37.38463387,54.64023552,44.34686498,60.36364434,43.59563484,40.99104331,60.85114686,42.13479146,24.52053309,8.294217397,7.826517105,10.66999487,0.405525798,9.900101585,596.9826138,1116.89541,3632.480097,2554.823136,1821.401281,1505.034312,1511.971254,1080.204938,1091.177128,848.5878289,704.9355889,679.1378927,474.6719669,268.957425,297.4461002,297.7989192,194.3916054,141.1985054,112.5146787,17216.73266,3856.054095,2708.681398,1923.079972,1578.59275,1578.429873,1111.883294,1117.608145,851.550705,700.8440289,671.7337669,464.3031268,259.24944,275.5868511,268.9519149,171.2397261,121.0974611,83.848685,17742.73523,34959.46789,25207.14792,23545.52734,25169.08196,22453.54331,19764.73347,16782.84766,18045.0962,19554.48393,21195.76286,21881.67712,21003.79152,16701.30811,15156.18708,15845.67629,16494.31745,14959.53943,13833.65572,327594.3774,26746.65919,24250.70237,25989.64912,23418.49861,20376.70495,17171.23513,18046.77138,19253.21219,20103.39023,21197.69139,20271.96921,15791.98496,13830.33859,13577.33745,14066.65261,13182.63802,10044.21351,317319.6489,644914.0263,680990.3896
high_housing,2025,housing,high,12,Ashkelon Nafa,140.7947576,79.78480586,91.8490758,74.66655509,96.21119604,117.564132,80.38482782,56.05744374,49.24019484,41.8970346,36.13957644,32.682774,25.49463879,17.15442197,9.264445427,2.322900008,7.334684534,958.8434645,148.8921667,94.38750206,101.5612575,80.4432896,148.9202855,120.9040439,80.25466014,89.82074125,74.7525166,116.758254,92.9046649,54.83822681,49.78436189,30.91422916,10.1308968,3.199689342,5.330976589,1303.797763,2262.641227,12484.35442,8697.211618,6764.296222,4578.356801,5030.771759,4234.378837,3279.937432,2743.612441,1875.957417,1992.86318,1610.327678,862.8740955,927.4663482,880.8048621,445.9441352,291.6100277,242.3814108,56943.14869,13254.34887,9231.734763,7138.554342,4808.482818,5258.208301,4408.536612,3359.651858,2769.607213,1874.498618,1975.500195,1582.485187,834.2246486,869.9826553,800.2212738,396.6334474,250.8727543,186.2287727,58999.77233,115942.921,22169.73092,20056.19768,20261.11271,18096.6159,16029.54586,15300.30489,15656.58314,16461.18249,16552.87295,15053.43143,14631.0964,13995.58985,13847.29853,13970.36424,12622.69662,11540.45139,12715.35135,268960.4264,23512.86978,21347.19036,21150.10611,18822.78583,15487.76999,16196.90907,15425.23846,16291.20584,16372.68334,14624.96629,13904.77038,12782.96392,12921.29691,12445.20088,11150.23513,9261.02208,8680.09381,260377.3082,529337.7345,647543.2968
